id_policy;id_client;id_vehicle;id_claim;id_year;claim_amount;claim_nb
A00067280-V03;A00067280;V03;CL02;Year 0;47;1
A00067284-V01;A00067284;V01;CL01;Year 0;5467;1
A00067284-V03;A00067284;V03;CL01;Year 0;226;1
A00067285-V05;A00067285;V05;CL01;Year 0;1935;1
A00067286-V04;A00067286;V04;CL01;Year 0;57;1
A00067288-V01;A00067288;V01;CL01;Year 0;197;1
A00067307-V05;A00067307;V05;CL01;Year 0;1326;1
A00067337-V01;A00067337;V01;CL01;Year 0;759;1
A00067349-V01;A00067349;V01;CL01;Year 0;3771;1
A00067351-V02;A00067351;V02;CL01;Year 0;2101;1
A00067372-V01;A00067372;V01;CL01;Year 0;92;1
A00067374-V04;A00067374;V04;CL01;Year 0;759;1
A00067376-V01;A00067376;V01;CL01;Year 0;628;1
A00067380-V03;A00067380;V03;CL01;Year 0;258;1
A00067381-V02;A00067381;V02;CL01;Year 0;1007;1
A00067381-V03;A00067381;V03;CL01;Year 0;897;1
A00067381-V03;A00067381;V03;CL02;Year 0;182;1
A00067386-V01;A00067386;V01;CL01;Year 0;1658;1
A00067419-V02;A00067419;V02;CL01;Year 0;1956;1
A00067419-V02;A00067419;V02;CL02;Year 0;464;1
A00067421-V02;A00067421;V02;CL01;Year 0;-1789;1
A00067431-V02;A00067431;V02;CL01;Year 0;136;1
A00067434-V03;A00067434;V03;CL01;Year 0;1058;1
A00067447-V01;A00067447;V01;CL01;Year 0;1654;1
A00067448-V02;A00067448;V02;CL01;Year 0;469;1
A00067448-V03;A00067448;V03;CL01;Year 0;102;1
A00067460-V01;A00067460;V01;CL01;Year 0;1686;1
A00067463-V01;A00067463;V01;CL01;Year 0;1488;1
A00067478-V01;A00067478;V01;CL01;Year 0;768;1
A00067481-V02;A00067481;V02;CL01;Year 0;214;1
A00067481-V02;A00067481;V02;CL02;Year 0;513;1
A00067503-V01;A00067503;V01;CL01;Year 0;-44;1
A00067525-V03;A00067525;V03;CL01;Year 0;1173;1
A00067525-V04;A00067525;V04;CL01;Year 0;1266;1
A00067543-V02;A00067543;V02;CL01;Year 0;704;1
A00067563-V02;A00067563;V02;CL01;Year 0;23;1
A00067570-V03;A00067570;V03;CL01;Year 0;355;1
A00067570-V03;A00067570;V03;CL02;Year 0;1148;1
A00067575-V01;A00067575;V01;CL01;Year 0;420;1
A00067578-V01;A00067578;V01;CL01;Year 0;3362;1
A00067599-V01;A00067599;V01;CL01;Year 0;1637;1
A00067599-V01;A00067599;V01;CL02;Year 0;1755;1
A00067604-V01;A00067604;V01;CL01;Year 0;196;1
A00067606-V01;A00067606;V01;CL01;Year 0;1163;1
A00067611-V01;A00067611;V01;CL01;Year 0;3102;1
A00067617-V01;A00067617;V01;CL01;Year 0;460;1
A00067624-V03;A00067624;V03;CL01;Year 0;153;1
A00067624-V05;A00067624;V05;CL01;Year 0;4426;1
A00067631-V01;A00067631;V01;CL01;Year 0;5718;1
A00067631-V01;A00067631;V01;CL02;Year 0;111;1
A00067635-V02;A00067635;V02;CL01;Year 0;1451;1
A00067638-V01;A00067638;V01;CL01;Year 0;-789;1
A00067649-V02;A00067649;V02;CL01;Year 0;2232;1
A00067651-V02;A00067651;V02;CL01;Year 0;364;1
A00067664-V01;A00067664;V01;CL01;Year 0;900;1
A00067673-V01;A00067673;V01;CL01;Year 0;2011;1
A00067675-V01;A00067675;V01;CL01;Year 0;141;1
A00067676-V02;A00067676;V02;CL01;Year 0;226;1
A00067680-V01;A00067680;V01;CL01;Year 0;995;1
A00067680-V01;A00067680;V01;CL02;Year 0;-699;1
A00067683-V02;A00067683;V02;CL01;Year 0;388;1
A00067687-V01;A00067687;V01;CL01;Year 0;464;1
A00067697-V01;A00067697;V01;CL01;Year 0;2903;1
A00067703-V01;A00067703;V01;CL01;Year 0;-1761;1
A00067709-V01;A00067709;V01;CL01;Year 0;601;1
A00067716-V01;A00067716;V01;CL01;Year 0;4451;1
A00067718-V02;A00067718;V02;CL01;Year 0;157;1
A00067723-V01;A00067723;V01;CL01;Year 0;1194;1
A00067741-V01;A00067741;V01;CL01;Year 0;601;1
A00067749-V02;A00067749;V02;CL01;Year 0;215;1
A00067756-V01;A00067756;V01;CL01;Year 0;1774;1
A00067756-V01;A00067756;V01;CL02;Year 0;376;1
A00067760-V01;A00067760;V01;CL01;Year 0;558;1
A00067764-V02;A00067764;V02;CL01;Year 0;98;1
A00067767-V02;A00067767;V02;CL01;Year 0;4714;1
A00067776-V01;A00067776;V01;CL01;Year 0;-792;1
A00067779-V01;A00067779;V01;CL01;Year 0;2140;1
A00067786-V01;A00067786;V01;CL01;Year 0;3216;1
A00067792-V03;A00067792;V03;CL01;Year 0;1539;1
A00067793-V01;A00067793;V01;CL01;Year 0;1548;1
A00067798-V01;A00067798;V01;CL01;Year 0;1404;1
A00067806-V01;A00067806;V01;CL01;Year 0;95;1
A00067811-V01;A00067811;V01;CL01;Year 0;-848;1
A00067813-V01;A00067813;V01;CL01;Year 0;1810;1
A00067813-V01;A00067813;V01;CL02;Year 0;3259;1
A00067830-V02;A00067830;V02;CL01;Year 0;1902;1
A00067830-V02;A00067830;V02;CL02;Year 0;1803;1
A00067844-V01;A00067844;V01;CL01;Year 0;41;1
A00067851-V01;A00067851;V01;CL01;Year 0;3626;1
A00067860-V01;A00067860;V01;CL01;Year 0;1855;1
A00067861-V02;A00067861;V02;CL01;Year 0;961;1
A00067870-V01;A00067870;V01;CL01;Year 0;4182;1
A00067884-V03;A00067884;V03;CL01;Year 0;1570;1
A00067885-V01;A00067885;V01;CL01;Year 0;727;1
A00067895-V01;A00067895;V01;CL01;Year 0;696;1
A00067899-V02;A00067899;V02;CL01;Year 0;633;1
A00067901-V01;A00067901;V01;CL01;Year 0;382;1
A00067906-V02;A00067906;V02;CL01;Year 0;654;1
A00067906-V02;A00067906;V02;CL02;Year 0;2371;1
A00067910-V01;A00067910;V01;CL01;Year 0;4889;1
A00067911-V01;A00067911;V01;CL01;Year 0;505;1
A00067911-V01;A00067911;V01;CL02;Year 0;925;1
A00067919-V02;A00067919;V02;CL01;Year 0;747;1
A00067919-V02;A00067919;V02;CL02;Year 0;186;1
A00067945-V01;A00067945;V01;CL01;Year 0;-260;1
A00067958-V02;A00067958;V02;CL01;Year 0;1349;1
A00067958-V02;A00067958;V02;CL02;Year 0;219;1
A00067961-V01;A00067961;V01;CL01;Year 0;2275;1
A00067962-V03;A00067962;V03;CL01;Year 0;177;1
A00067966-V02;A00067966;V02;CL01;Year 0;125;1
A00067966-V02;A00067966;V02;CL02;Year 0;664;1
A00067966-V02;A00067966;V02;CL03;Year 0;412;1
A00067974-V01;A00067974;V01;CL01;Year 0;1625;1
A00067974-V03;A00067974;V03;CL01;Year 0;187;1
A00067981-V02;A00067981;V02;CL01;Year 0;5165;1
A00068001-V01;A00068001;V01;CL01;Year 0;2178;1
A00068004-V03;A00068004;V03;CL01;Year 0;849;1
A00068007-V01;A00068007;V01;CL01;Year 0;446;1
A00068007-V02;A00068007;V02;CL01;Year 0;1115;1
A00068014-V01;A00068014;V01;CL01;Year 0;1056;1
A00068016-V02;A00068016;V02;CL01;Year 0;830;1
A00068023-V03;A00068023;V03;CL01;Year 0;1633;1
A00068026-V02;A00068026;V02;CL01;Year 0;1744;1
A00068030-V01;A00068030;V01;CL01;Year 0;-1109;1
A00068037-V01;A00068037;V01;CL01;Year 0;1047;1
A00068037-V02;A00068037;V02;CL01;Year 0;404;1
A00068044-V01;A00068044;V01;CL01;Year 0;814;1
A00068044-V01;A00068044;V01;CL02;Year 0;126;1
A00068078-V01;A00068078;V01;CL01;Year 0;-209;1
A00068089-V03;A00068089;V03;CL01;Year 0;2747;1
A00068094-V01;A00068094;V01;CL01;Year 0;1372;1
A00068095-V01;A00068095;V01;CL01;Year 0;214;1
A00068099-V01;A00068099;V01;CL01;Year 0;1115;1
A00068114-V01;A00068114;V01;CL01;Year 0;1972;1
A00068119-V01;A00068119;V01;CL01;Year 0;1510;1
A00068132-V01;A00068132;V01;CL01;Year 0;1227;1
A00068141-V02;A00068141;V02;CL01;Year 0;1243;1
A00068142-V01;A00068142;V01;CL01;Year 0;527;1
A00068143-V01;A00068143;V01;CL01;Year 0;141;1
A00068156-V01;A00068156;V01;CL01;Year 0;606;1
A00068164-V01;A00068164;V01;CL01;Year 0;8109;1
A00068166-V01;A00068166;V01;CL01;Year 0;23;1
A00068168-V01;A00068168;V01;CL01;Year 0;132;1
A00068169-V01;A00068169;V01;CL01;Year 0;3539;1
A00068179-V01;A00068179;V01;CL01;Year 0;3361;1
A00068184-V02;A00068184;V02;CL01;Year 0;569;1
A00068192-V01;A00068192;V01;CL01;Year 0;316;1
A00068193-V02;A00068193;V02;CL01;Year 0;-1167;1
A00068214-V02;A00068214;V02;CL01;Year 0;181;1
A00068221-V02;A00068221;V02;CL01;Year 0;755;1
A00068224-V01;A00068224;V01;CL01;Year 0;7517;1
A00068229-V01;A00068229;V01;CL01;Year 0;314;1
A00068233-V01;A00068233;V01;CL01;Year 0;1941;1
A00068235-V01;A00068235;V01;CL01;Year 0;353;1
A00068235-V01;A00068235;V01;CL02;Year 0;746;1
A00068236-V01;A00068236;V01;CL01;Year 0;899;1
A00068260-V01;A00068260;V01;CL01;Year 0;-131;1
A00068260-V04;A00068260;V04;CL01;Year 0;4506;1
A00068261-V01;A00068261;V01;CL01;Year 0;211;1
A00068261-V03;A00068261;V03;CL01;Year 0;3430;1
A00068263-V02;A00068263;V02;CL01;Year 0;1252;1
A00068263-V02;A00068263;V02;CL02;Year 0;494;1
A00068276-V02;A00068276;V02;CL01;Year 0;673;1
A00068284-V01;A00068284;V01;CL01;Year 0;1599;1
A00068290-V01;A00068290;V01;CL01;Year 0;130;1
A00068291-V01;A00068291;V01;CL01;Year 0;1141;1
A00068294-V02;A00068294;V02;CL01;Year 0;702;1
A00068295-V01;A00068295;V01;CL01;Year 0;95;1
A00068295-V01;A00068295;V01;CL02;Year 0;1693;1
A00068295-V01;A00068295;V01;CL03;Year 0;542;1
A00068329-V02;A00068329;V02;CL01;Year 0;-67;1
A00068329-V02;A00068329;V02;CL02;Year 0;678;1
A00068330-V01;A00068330;V01;CL01;Year 0;351;1
A00068333-V01;A00068333;V01;CL01;Year 0;-539;1
A00068340-V01;A00068340;V01;CL01;Year 0;576;1
A00068340-V01;A00068340;V01;CL02;Year 0;1233;1
A00068350-V01;A00068350;V01;CL01;Year 0;260;1
A00068374-V01;A00068374;V01;CL01;Year 0;-1482;1
A00068376-V01;A00068376;V01;CL01;Year 0;541;1
A00068376-V01;A00068376;V01;CL02;Year 0;9481;1
A00068378-V01;A00068378;V01;CL01;Year 0;699;1
A00068380-V01;A00068380;V01;CL01;Year 0;620;1
A00068387-V01;A00068387;V01;CL01;Year 0;590;1
A00068387-V01;A00068387;V01;CL02;Year 0;985;1
A00068388-V02;A00068388;V02;CL01;Year 0;201;1
A00068388-V03;A00068388;V03;CL01;Year 0;549;1
A00068399-V01;A00068399;V01;CL01;Year 0;475;1
A00068400-V01;A00068400;V01;CL01;Year 0;2428;1
A00068400-V01;A00068400;V01;CL02;Year 0;1682;1
A00068403-V01;A00068403;V01;CL01;Year 0;158;1
A00068410-V02;A00068410;V02;CL01;Year 0;1078;1
A00068413-V02;A00068413;V02;CL01;Year 0;484;1
A00068415-V03;A00068415;V03;CL01;Year 0;898;1
A00068433-V01;A00068433;V01;CL01;Year 0;686;1
A00068440-V01;A00068440;V01;CL01;Year 0;2033;1
A00068458-V03;A00068458;V03;CL01;Year 0;339;1
A00068461-V01;A00068461;V01;CL01;Year 0;296;1
A00068462-V02;A00068462;V02;CL01;Year 0;386;1
A00068466-V01;A00068466;V01;CL01;Year 0;9127;1
A00068472-V01;A00068472;V01;CL01;Year 0;882;1
A00068472-V03;A00068472;V03;CL01;Year 0;1490;1
A00068472-V03;A00068472;V03;CL02;Year 0;562;1
A00068473-V01;A00068473;V01;CL01;Year 0;2306;1
A00068479-V01;A00068479;V01;CL01;Year 0;1160;1
A00068488-V01;A00068488;V01;CL01;Year 0;143;1
A00068488-V03;A00068488;V03;CL01;Year 0;3208;1
A00068506-V01;A00068506;V01;CL01;Year 0;219;1
A00068522-V01;A00068522;V01;CL01;Year 0;839;1
A00068547-V02;A00068547;V02;CL01;Year 0;2411;1
A00068551-V03;A00068551;V03;CL01;Year 0;305;1
A00068571-V01;A00068571;V01;CL01;Year 0;4048;1
A00068580-V01;A00068580;V01;CL01;Year 0;615;1
A00068580-V01;A00068580;V01;CL02;Year 0;470;1
A00068580-V01;A00068580;V01;CL03;Year 0;650;1
A00068580-V01;A00068580;V01;CL04;Year 0;106;1
A00068584-V02;A00068584;V02;CL01;Year 0;1142;1
A00068587-V01;A00068587;V01;CL01;Year 0;677;1
A00068598-V01;A00068598;V01;CL01;Year 0;3963;1
A00068598-V01;A00068598;V01;CL02;Year 0;1284;1
A00068607-V02;A00068607;V02;CL01;Year 0;382;1
A00068618-V01;A00068618;V01;CL01;Year 0;4477;1
A00068620-V01;A00068620;V01;CL01;Year 0;7198;1
A00068626-V01;A00068626;V01;CL01;Year 0;3372;1
A00068634-V01;A00068634;V01;CL01;Year 0;1680;1
A00068647-V02;A00068647;V02;CL01;Year 0;501;1
A00068654-V01;A00068654;V01;CL01;Year 0;88;1
A00068657-V02;A00068657;V02;CL01;Year 0;70;1
A00068659-V01;A00068659;V01;CL01;Year 0;3540;1
A00068659-V02;A00068659;V02;CL01;Year 0;1284;1
A00068667-V01;A00068667;V01;CL01;Year 0;1296;1
A00068667-V01;A00068667;V01;CL02;Year 0;1018;1
A00068677-V01;A00068677;V01;CL01;Year 0;1;1
A00068679-V01;A00068679;V01;CL01;Year 0;1849;1
A00068681-V01;A00068681;V01;CL01;Year 0;1160;1
A00068685-V01;A00068685;V01;CL01;Year 0;-501;1
A00068695-V01;A00068695;V01;CL01;Year 0;345;1
A00068695-V01;A00068695;V01;CL02;Year 0;230;1
A00068707-V02;A00068707;V02;CL01;Year 0;-265;1
A00068715-V01;A00068715;V01;CL01;Year 0;1753;1
A00068716-V01;A00068716;V01;CL01;Year 0;1059;1
A00068716-V01;A00068716;V01;CL02;Year 0;890;1
A00068719-V02;A00068719;V02;CL01;Year 0;1064;1
A00068730-V01;A00068730;V01;CL01;Year 0;309;1
A00068730-V02;A00068730;V02;CL01;Year 0;2107;1
A00068736-V01;A00068736;V01;CL01;Year 0;1324;1
A00068751-V05;A00068751;V05;CL01;Year 0;365;1
A00068762-V02;A00068762;V02;CL01;Year 0;7110;1
A00068765-V02;A00068765;V02;CL01;Year 0;150;1
A00068765-V02;A00068765;V02;CL02;Year 0;3962;1
A00068767-V01;A00068767;V01;CL01;Year 0;1965;1
A00068772-V02;A00068772;V02;CL01;Year 0;2784;1
A00068781-V02;A00068781;V02;CL01;Year 0;-140;1
A00068788-V01;A00068788;V01;CL01;Year 0;896;1
A00068788-V01;A00068788;V01;CL02;Year 0;162;1
A00068799-V02;A00068799;V02;CL01;Year 0;7094;1
A00068810-V01;A00068810;V01;CL01;Year 0;358;1
A00068815-V02;A00068815;V02;CL01;Year 0;110;1
A00068816-V04;A00068816;V04;CL01;Year 0;-989;1
A00068822-V01;A00068822;V01;CL01;Year 0;1624;1
A00068822-V03;A00068822;V03;CL01;Year 0;787;1
A00068825-V01;A00068825;V01;CL01;Year 0;903;1
A00068827-V01;A00068827;V01;CL01;Year 0;3054;1
A00068848-V01;A00068848;V01;CL01;Year 0;-830;1
A00068852-V02;A00068852;V02;CL01;Year 0;159;1
A00068870-V01;A00068870;V01;CL01;Year 0;616;1
A00068879-V01;A00068879;V01;CL01;Year 0;1903;1
A00068883-V02;A00068883;V02;CL01;Year 0;-68;1
A00068889-V01;A00068889;V01;CL01;Year 0;463;1
A00068889-V02;A00068889;V02;CL01;Year 0;381;1
A00068891-V01;A00068891;V01;CL01;Year 0;586;1
A00068899-V01;A00068899;V01;CL01;Year 0;889;1
A00068899-V02;A00068899;V02;CL01;Year 0;3547;1
A00068899-V03;A00068899;V03;CL01;Year 0;-177;1
A00068899-V03;A00068899;V03;CL02;Year 0;745;1
A00068933-V01;A00068933;V01;CL01;Year 0;137;1
A00068949-V02;A00068949;V02;CL01;Year 0;2138;1
A00068963-V01;A00068963;V01;CL01;Year 0;-901;1
A00068972-V01;A00068972;V01;CL01;Year 0;1418;1
A00068979-V02;A00068979;V02;CL01;Year 0;-1128;1
A00068979-V02;A00068979;V02;CL02;Year 0;770;1
A00068979-V03;A00068979;V03;CL01;Year 0;2054;1
A00068988-V01;A00068988;V01;CL01;Year 0;1264;1
A00068988-V03;A00068988;V03;CL01;Year 0;-728;1
A00068991-V02;A00068991;V02;CL01;Year 0;500;1
A00068996-V01;A00068996;V01;CL01;Year 0;896;1
A00068996-V01;A00068996;V01;CL02;Year 0;4560;1
A00068997-V01;A00068997;V01;CL01;Year 0;914;1
A00068999-V01;A00068999;V01;CL01;Year 0;1343;1
A00068999-V01;A00068999;V01;CL02;Year 0;611;1
A00069001-V01;A00069001;V01;CL01;Year 0;3639;1
A00069017-V01;A00069017;V01;CL01;Year 0;652;1
A00069020-V01;A00069020;V01;CL01;Year 0;819;1
A00069028-V01;A00069028;V01;CL01;Year 0;2181;1
A00069029-V01;A00069029;V01;CL01;Year 0;611;1
A00069038-V01;A00069038;V01;CL01;Year 0;3843;1
A00069044-V02;A00069044;V02;CL01;Year 0;2115;1
A00069058-V01;A00069058;V01;CL01;Year 0;3200;1
A00069065-V01;A00069065;V01;CL01;Year 0;3913;1
A00069074-V02;A00069074;V02;CL01;Year 0;280;1
A00069087-V04;A00069087;V04;CL01;Year 0;534;1
A00069087-V04;A00069087;V04;CL02;Year 0;588;1
A00069093-V01;A00069093;V01;CL01;Year 0;353;1
A00069098-V02;A00069098;V02;CL01;Year 0;645;1
A00069112-V01;A00069112;V01;CL01;Year 0;655;1
A00069116-V01;A00069116;V01;CL01;Year 0;788;1
A00069122-V02;A00069122;V02;CL01;Year 0;1729;1
A00069124-V02;A00069124;V02;CL01;Year 0;1699;1
A00069124-V02;A00069124;V02;CL02;Year 0;436;1
A00069125-V03;A00069125;V03;CL01;Year 0;2429;1
A00069135-V01;A00069135;V01;CL01;Year 0;-891;1
A00069135-V01;A00069135;V01;CL02;Year 0;263;1
A00069150-V02;A00069150;V02;CL01;Year 0;1587;1
A00069162-V02;A00069162;V02;CL01;Year 0;-177;1
A00069172-V01;A00069172;V01;CL01;Year 0;929;1
A00069172-V01;A00069172;V01;CL02;Year 0;565;1
A00069174-V01;A00069174;V01;CL01;Year 0;1298;1
A00069174-V01;A00069174;V01;CL02;Year 0;259;1
A00069179-V01;A00069179;V01;CL01;Year 0;827;1
A00069186-V01;A00069186;V01;CL01;Year 0;1192;1
A00069186-V04;A00069186;V04;CL01;Year 0;6875;1
A00069196-V01;A00069196;V01;CL01;Year 0;185;1
A00069196-V02;A00069196;V02;CL01;Year 0;222;1
A00069202-V03;A00069202;V03;CL01;Year 0;87;1
A00069203-V01;A00069203;V01;CL01;Year 0;296;1
A00069223-V01;A00069223;V01;CL01;Year 0;774;1
A00069223-V04;A00069223;V04;CL01;Year 0;10755;1
A00069247-V03;A00069247;V03;CL01;Year 0;1339;1
A00069252-V01;A00069252;V01;CL01;Year 0;1304;1
A00069261-V01;A00069261;V01;CL01;Year 0;2577;1
A00069264-V01;A00069264;V01;CL01;Year 0;128;1
A00069269-V01;A00069269;V01;CL01;Year 0;754;1
A00069270-V01;A00069270;V01;CL01;Year 0;-960;1
A00069281-V02;A00069281;V02;CL01;Year 0;5180;1
A00069285-V01;A00069285;V01;CL01;Year 0;195;1
A00069285-V01;A00069285;V01;CL02;Year 0;548;1
A00069285-V01;A00069285;V01;CL03;Year 0;2271;1
A00069288-V03;A00069288;V03;CL01;Year 0;122;1
A00069296-V01;A00069296;V01;CL01;Year 0;-1158;1
A00069301-V01;A00069301;V01;CL01;Year 0;973;1
A00069301-V02;A00069301;V02;CL01;Year 0;589;1
A00069302-V01;A00069302;V01;CL01;Year 0;310;1
A00069304-V01;A00069304;V01;CL01;Year 0;373;1
A00069323-V01;A00069323;V01;CL01;Year 0;625;1
A00069349-V05;A00069349;V05;CL01;Year 0;161;1
A00069349-V05;A00069349;V05;CL02;Year 0;1996;1
A00069352-V01;A00069352;V01;CL01;Year 0;2202;1
A00069353-V01;A00069353;V01;CL01;Year 0;-362;1
A00069356-V01;A00069356;V01;CL01;Year 0;857;1
A00069360-V01;A00069360;V01;CL01;Year 0;260;1
A00069362-V01;A00069362;V01;CL01;Year 0;1110;1
A00069363-V01;A00069363;V01;CL01;Year 0;98;1
A00069363-V01;A00069363;V01;CL02;Year 0;1571;1
A00069367-V04;A00069367;V04;CL01;Year 0;619;1
A00069368-V01;A00069368;V01;CL01;Year 0;841;1
A00069370-V02;A00069370;V02;CL01;Year 0;113;1
A00069373-V02;A00069373;V02;CL01;Year 0;232;1
A00069386-V02;A00069386;V02;CL01;Year 0;86;1
A00069386-V02;A00069386;V02;CL02;Year 0;106;1
A00069399-V02;A00069399;V02;CL01;Year 0;3005;1
A00069404-V01;A00069404;V01;CL01;Year 0;1039;1
A00069405-V01;A00069405;V01;CL01;Year 0;1525;1
A00069407-V01;A00069407;V01;CL01;Year 0;2531;1
A00069409-V02;A00069409;V02;CL01;Year 0;556;1
A00069416-V01;A00069416;V01;CL01;Year 0;167;1
A00069423-V01;A00069423;V01;CL01;Year 0;2381;1
A00069435-V01;A00069435;V01;CL01;Year 0;1220;1
A00069450-V02;A00069450;V02;CL01;Year 0;240;1
A00069451-V01;A00069451;V01;CL01;Year 0;486;1
A00069462-V04;A00069462;V04;CL01;Year 0;680;1
A00069467-V02;A00069467;V02;CL01;Year 0;1450;1
A00069470-V01;A00069470;V01;CL01;Year 0;313;1
A00069477-V01;A00069477;V01;CL01;Year 0;739;1
A00069487-V01;A00069487;V01;CL01;Year 0;4754;1
A00069497-V01;A00069497;V01;CL01;Year 0;1951;1
A00069499-V02;A00069499;V02;CL01;Year 0;170;1
A00069508-V01;A00069508;V01;CL01;Year 0;309;1
A00069526-V02;A00069526;V02;CL01;Year 0;24;1
A00069540-V01;A00069540;V01;CL01;Year 0;926;1
A00069554-V01;A00069554;V01;CL01;Year 0;648;1
A00069554-V02;A00069554;V02;CL01;Year 0;1048;1
A00069563-V01;A00069563;V01;CL01;Year 0;540;1
A00069570-V02;A00069570;V02;CL01;Year 0;208;1
A00069577-V01;A00069577;V01;CL01;Year 0;1694;1
A00069606-V01;A00069606;V01;CL01;Year 0;108;1
A00069607-V02;A00069607;V02;CL01;Year 0;154;1
A00069612-V01;A00069612;V01;CL01;Year 0;959;1
A00069618-V03;A00069618;V03;CL01;Year 0;466;1
A00069621-V01;A00069621;V01;CL01;Year 0;657;1
A00069623-V01;A00069623;V01;CL01;Year 0;1612;1
A00069635-V02;A00069635;V02;CL01;Year 0;1092;1
A00069637-V02;A00069637;V02;CL01;Year 0;376;1
A00069637-V02;A00069637;V02;CL02;Year 0;156;1
A00069641-V01;A00069641;V01;CL01;Year 0;518;1
A00069646-V01;A00069646;V01;CL01;Year 0;1056;1
A00069647-V01;A00069647;V01;CL01;Year 0;844;1
A00069649-V01;A00069649;V01;CL01;Year 0;88;1
A00069673-V01;A00069673;V01;CL01;Year 0;32;1
A00069673-V02;A00069673;V02;CL01;Year 0;5831;1
A00069676-V01;A00069676;V01;CL01;Year 0;1951;1
A00069683-V01;A00069683;V01;CL01;Year 0;128;1
A00069701-V01;A00069701;V01;CL01;Year 0;69;1
A00069714-V01;A00069714;V01;CL01;Year 0;420;1
A00069729-V01;A00069729;V01;CL01;Year 0;1524;1
A00069741-V05;A00069741;V05;CL01;Year 0;652;1
A00069750-V01;A00069750;V01;CL01;Year 0;528;1
A00069753-V01;A00069753;V01;CL01;Year 0;1764;1
A00069757-V01;A00069757;V01;CL01;Year 0;4102;1
A00069764-V01;A00069764;V01;CL01;Year 0;1034;1
A00069766-V02;A00069766;V02;CL01;Year 0;2887;1
A00069776-V01;A00069776;V01;CL01;Year 0;907;1
A00069785-V01;A00069785;V01;CL01;Year 0;2896;1
A00069796-V01;A00069796;V01;CL01;Year 0;82;1
A00069800-V01;A00069800;V01;CL01;Year 0;-45;1
A00069805-V01;A00069805;V01;CL01;Year 0;188;1
A00069814-V01;A00069814;V01;CL01;Year 0;-48;1
A00069817-V01;A00069817;V01;CL01;Year 0;73;1
A00069822-V01;A00069822;V01;CL01;Year 0;2041;1
A00069824-V02;A00069824;V02;CL01;Year 0;1067;1
A00069824-V02;A00069824;V02;CL02;Year 0;392;1
A00069832-V01;A00069832;V01;CL01;Year 0;366;1
A00069835-V01;A00069835;V01;CL01;Year 0;2190;1
A00069843-V03;A00069843;V03;CL01;Year 0;1776;1
A00069852-V03;A00069852;V03;CL01;Year 0;627;1
A00069866-V01;A00069866;V01;CL01;Year 0;991;1
A00069868-V01;A00069868;V01;CL01;Year 0;9502;1
A00069888-V01;A00069888;V01;CL01;Year 0;80;1
A00069888-V03;A00069888;V03;CL01;Year 0;-1147;1
A00069904-V03;A00069904;V03;CL01;Year 0;453;1
A00069908-V01;A00069908;V01;CL01;Year 0;2557;1
A00069929-V01;A00069929;V01;CL01;Year 0;184;1
A00069929-V03;A00069929;V03;CL01;Year 0;2046;1
A00069929-V03;A00069929;V03;CL02;Year 0;180;1
A00069932-V02;A00069932;V02;CL01;Year 0;739;1
A00069934-V03;A00069934;V03;CL01;Year 0;761;1
A00069939-V01;A00069939;V01;CL01;Year 0;171;1
A00069940-V02;A00069940;V02;CL01;Year 0;809;1
A00069952-V01;A00069952;V01;CL01;Year 0;1570;1
A00069958-V02;A00069958;V02;CL01;Year 0;2533;1
A00069969-V01;A00069969;V01;CL01;Year 0;-480;1
A00069979-V01;A00069979;V01;CL01;Year 0;46;1
A00069986-V02;A00069986;V02;CL01;Year 0;-567;1
A00069991-V01;A00069991;V01;CL01;Year 0;-599;1
A00069991-V02;A00069991;V02;CL01;Year 0;580;1
A00069991-V02;A00069991;V02;CL02;Year 0;1445;1
A00069993-V01;A00069993;V01;CL01;Year 0;114;1
A00070025-V01;A00070025;V01;CL01;Year 0;2391;1
A00070026-V03;A00070026;V03;CL01;Year 0;570;1
A00070026-V03;A00070026;V03;CL02;Year 0;345;1
A00070040-V01;A00070040;V01;CL01;Year 0;1569;1
A00070041-V02;A00070041;V02;CL01;Year 0;355;1
A00070041-V05;A00070041;V05;CL01;Year 0;310;1
A00070058-V02;A00070058;V02;CL01;Year 0;2139;1
A00070058-V02;A00070058;V02;CL02;Year 0;1646;1
A00070061-V01;A00070061;V01;CL01;Year 0;1381;1
A00070070-V01;A00070070;V01;CL01;Year 0;1739;1
A00070070-V01;A00070070;V01;CL02;Year 0;131;1
A00070072-V01;A00070072;V01;CL01;Year 0;19;1
A00070080-V03;A00070080;V03;CL01;Year 0;355;1
A00070080-V03;A00070080;V03;CL02;Year 0;788;1
A00070092-V02;A00070092;V02;CL01;Year 0;457;1
A00070092-V02;A00070092;V02;CL02;Year 0;1477;1
A00070098-V01;A00070098;V01;CL01;Year 0;722;1
A00070098-V01;A00070098;V01;CL02;Year 0;2708;1
A00070105-V01;A00070105;V01;CL01;Year 0;284;1
A00070110-V02;A00070110;V02;CL01;Year 0;-451;1
A00070126-V01;A00070126;V01;CL01;Year 0;1475;1
A00070126-V01;A00070126;V01;CL02;Year 0;346;1
A00070132-V01;A00070132;V01;CL01;Year 0;609;1
A00070139-V01;A00070139;V01;CL01;Year 0;458;1
A00070139-V01;A00070139;V01;CL02;Year 0;-288;1
A00070145-V02;A00070145;V02;CL01;Year 0;590;1
A00070150-V01;A00070150;V01;CL01;Year 0;740;1
A00070153-V02;A00070153;V02;CL01;Year 0;392;1
